如何搞好幼小衔接，让孩子尽快适应小学一年级的学习？,如何与包办型家长沟通？包办型家长的特点是孩子所有的事都包办代替，本应该孩子做的事，家长也全权代替了。孩子在学校，也一味地要求老师代劳。此类家长通常对孩子过于溺爱、过度呵护，长此以往，对孩子各方面能力的发展都十分不利。让他们树立正确的教养方式，能够更好地配合育人工作。,1.从学生入学开始，制定好计划，每月进行一次自己能力比赛，在这一个月中，每天抽出一点时间在学校或者在家里进行训练。把比赛情况录制下来放给家长看，或者是在家长会上请学生进行展示，触动家长在家里也要对孩子进行自理能力的培养。并且让家长明白，越是能力强的孩子，得到的表扬与赞美会越多，孩子的越容易获得自信。<br>2.告诉家长，将来学校要举行研学旅行活动，现在不放手让孩子去做力所能及的事，这些有意的活动你的孩子是否能够参加？如果参加了，你是否更加不放心。未来的某一天，孩子终究会离开你，与其未来担忧，不如现在培养。
评价一节好课的标准是什么,低年级是培养学生养成良好写字习惯的关键时期。虽然课堂上，重点进行了写字的指导，但是，一到实际写字时，有的学生并不是按你所讲的来写，对于这部分学生，如何培养良好的书写习惯？,"首先，可以让学生使用田字格进行临摹，把字工整地写在田字格里对应的区域。
其次，教师要反复对学生强调：书写时注意横平竖直、不要潦草。
第三，要让学生每天坚持练字，不论练多少字，一定要保证书写规范，养成良好的书写习惯。
第四，建议学生可以先练习楷书，楷书需要一笔一划的写，适合矫正学生的书写习惯。"
如何与包办型家长沟通？让他们树立正确的教养方式，能够更好地配合育人工作,评价一个好老师的标准是什么？,首先要有高尚的人格，其次是一颗爱孩子的心，然后是教学能力。
评价一个好老师的标准是什么？,低年级是培养学生养成良好写字习惯的关键时期。虽然课堂上，重点进行了写字的指导，但是，一到实际写字时，有的学生并不是按你所讲的来写，对于这部分学生，如何培养良好的书写习惯？,"首先，可以让学生使用田字格进行临摹，把字工整地写在田字格里对应的区域。
其次，教师要反复对学生强调：书写时注意横平竖直、不要潦草。
第三，要让学生每天坚持练字，不论练多少字，一定要保证书写规范，养成良好的书写习惯。
第四，建议学生可以先练习楷书，楷书需要一笔一划的写，适合矫正学生的书写习惯。"
农村的家长为什么对孩子的学习不那么关注，需要反复地做工作,我班有个男生，平时不多言，最近一段时间沉迷网络游戏，父母没收了手机之后，又攒钱买了一个手机，回家不敢玩，上学放学的路上玩，这伤透了家长的脑筋。,"  我对网络游戏深恶痛绝。但有时想想这些东西的出现是时代发展的必然，大家从堆沙堡变成战略手游; 从小时候拿着木棒到处追赶变成枪战线上对抗；从几个小朋友一起打沙包变成推塔的电子竞技。以上种种正是儿童玩耍乐趣从线下转移到线上的。
  可是不同的是，线上游戏以让大脑兴奋和疲劳为主，对身体的整体刺激相较于传统游戏则显得令人精神疲惫不堪，又因其线上游戏的隐蔽性让孩子可以随时逃脱父母的监管(小时候去同学家玩儿，回去晚了是要挨揍的。可是线上游戏趴在被窝里玩，在车上玩儿）。 
    所以游戏的快乐我们不能剥夺，但我们可以为孩子提供新的途径的游戏快乐（陪孩子一起玩儿，哪怕是一起聊聊天，看看书，一起踢踢球，他也会感到无比的快乐。试问，有几个家长利用闲暇时间陪孩子踢踢足球，玩玩花绳，带孩子去更大的世界去看看，去触摸，去体味，去体验？）。
  这也是很多专家讲——“孩子需要陪伴”的原因所在。只有我们家长，老师多多陪孩子在新的途径中找到存在感与乐趣，才能够避免走入这种线上、逃避、成瘾的游戏误途。
  不仅要掐断手机游戏的媒介，还要为孩子搭建新的快乐途径。父母、老师都有为孩子一起寻找新的快乐源泉的任务。为他营造新的伙伴和知心的朋友圈，让他在线上世界离开后，在线下世界找到真正的归属、真正的家庭、真正的爱。"
教师心理健康的标准是什么？,我班有个学生做作业总是三心二意。一会儿抓氧，一会儿找笔，一会儿咬手指头，一会儿晃晃腿。据家长反映，该生在家写作业也是这样，一会儿喝水，一会儿小便。即便是要求该生在写作业之前完成这些琐事，但做作业途中仍然改不了这些坏习惯。应该怎样做才能帮助该生改掉这些坏习惯呢？,摘自每周一问朱虹老师解答：让作业成为学习的助推器朱 虹“熊孩子”是个近些年高频出现的俗称，特指那些有一定“偏差行为”的孩子，像这位从补习班偷跑出来，独自在地铁站溜达了近5个小时的男孩儿，让家人着急、生气，自己肯定也有些无奈、担心和慌张，还被贴上“熊孩子”这样一个标签，以“戏精”形象现身网络，只为逃避写作业。这样的“逃避”如未被重视，及时得到干预，他日后可能会把它当作一种方式，形成一种态度，犯难、遇挫时即“绕着走”，最终把麻烦越积越多，面对问题束手无策。所以，老师、家长要认真想想办法，首先帮他把标签撕掉，毕竟人不等于问题，问题本身才是问题。先接纳孩子，接纳他待发展、需学习的阶段性状况，再解决问题。而正如班主任罗健老师所感，“不按时交作业，经常不交作业，甚至是不写作业”，在班中部分孩子身上都有体现，为催促做作业而经常起急甚至咆哮的家长也不在少数，该怎么办呢？本次每周一问引起了老师们的热议，纷纷献计献策，颇多妙招。可贵的是还有很多老师针对此问题作了深入思考，结合自己多年的教育教学经验，从学生、老师、作业、学科等多角度进行原因分析，表达、质疑、建议、探讨，提出了优化关系、丰富资源、正向塑造、开拓视角等多种改善思路，非常具有借鉴价值。让作业成为学生学习进步的助推器，而不是学习热情的灭火器，于学生是个大事，事关其当下的状态和未来的发展，期待师生、家长结盟，找到方法、提升学习效能。一、给予一份信任相信学生是有能力、有资源的问题解决者，相信学生本身就具有改变现状的资源；确认学生是最了解他们问题的专家，老师、家长是解决问题“过程”的专家；学生们在作业问题上的拖拉、逃避、抗拒的行为，常对应的是教师、家长教学、教育上灵活性的欠缺和策略的单调。二、看到多种原因如果从学生角度，而不是从课堂教学、作业内容及形式等来看其作业的难，可能会有多种原因：上课没听懂，不知如何完成作业，越来越吃力，慢慢失去做作业兴趣；做作业时不能集中精力，总是走神；缺乏统筹多项作业、高效完成好的方法；愿意花在作业上的有效时间少，每天只想草草做完作业，赶快玩或是干其它的事；对老师或家长教育的逆反心理在阻碍，成人越督促，学生越不爱写；写作业环境不良；有学习困难导致对完成作业倍感负担……不管是哪一方面的原因，其结果都是学生写作业热情不高，身心懒散、倦怠，所以还需从改善态度，激发动力，增强兴趣入手。三、动机激发不辍不断帮学生澄清认识、校准态度是老师们的教育职责，促使他们认识到：l 为自己而学。自觉性源于自我责任感，学习过程的顺利与艰难，效果的理想和堪忧，都和自己的关系最密切。花费何等程度的心血，受益者最终是自己。l 调动自己的兴趣。汤姆·索耶说：“工作是孩子们被迫的事情，而玩却不是。”就是由于对“游戏”有浓厚的兴趣才使得孩子乐此不疲。而因为兴趣，学习才会变得有价值而美好，生动而引人入胜，做作业时更易劲头十足。所以，积极捕捉学习中的乐趣，写作业的压力也可能会减轻。l 换一种态度。向日葵拥有的是夺目的金黄色，可是隔着玻璃看，它就变成了暗淡的绿色。同样，如果抱着消极的态度去看作业，其原有的色彩也容易被错失。l 不只是去做感兴趣的作业，而要感兴趣地去做该做的作业。不要指望所有的作业自己都会感兴趣，不要让自己抱着索然无味的态度或厌倦的心理去打开作业本的第一页。遇到不懂的地方，自己感到乏味时，在内心对自己说：“这个地方我没有学懂，想办法学会了，作业也不是难事。”l “认真”是对作业产生动力的重要源泉。一些学生认为，逃避、拖延作业是因为自己感到枯燥，疲惫或作业本身的问题。其实，恰恰相反！是因为自己的态度和做法。多用一点功夫，将作业优质完成，取得不错的成绩，提高一些兴趣，再多下点功夫，这样下去，形成良性循环。“认真“可以让自己不畏惧作业，好好对待每一门功课。 l 善于运用反馈原理，不断强化自己的学习愿望。l 借用外部条件，学会自我奖惩，激发自己的内在动机四、掌握科学策略完成作业是个持续、悠长的过程，从策略角度，教师可帮助学生练习几点：l 经常评价自己完成作业的过程和结果，借助他人反馈开展自我调控，找到关键问题加以提高，如：着眼效率，利用时间。可学着提高时间的利用率，一是要抓紧零散时间，上下学、午休、课余、饭后；二是要安排好整块时间，放学以后、周末、节假日等。l 养成良好的作业习惯，合理地安排自己的学习和生活。l 做作业时科学用脑，分配注意；训练记忆，克服遗忘。l 建立有效的支持系统。请老师、父母成为自己的支持者，而不仅仅是监督者、评价者。 我国古代学者曾把一个人的学习状态描述出三个层次：“知学”——“好学”——“乐学”。从起始阶段的“知道学习”，到高一级的“爱学习”，再到最高阶段的“以学习为乐”，醉心于其中。一个学生要想有良好发展，将来在社会上有所作为，就要有乐学的精神状态，在学习中体会喜悦、满意的情感。一般来说，学生写作业多在“知学”阶段上，很难达到“乐学”程度。很显然，其动力、可持续力是比较小的，一遇到困难就退缩了，厌恶的部分和情绪也多了起来，学习热情也必然会下降。当然，客观环境中干扰学生完成作业的因素确实很多，因此，要想达到自觉、主动、乐在其中的境界，学生就要从内心深切地感受到作业的价值，感受到自己对学习进步的需要，同时，透过反思和反馈建立对作业过程的理性认知。
如何让传统文化走进课堂？,为了进一步培养学生的自主管理和自我教育的能力，我校准备通过竞聘上岗的方式选拔一批优秀学生组建学生会，请问怎样有效指导初中生学生会干部开展工作？,学生干部工作权责分明，要这里好规则和权责。
如何看待变相体罚,"第10周问题：面对不同家长，你会如何见招拆招？你还遇到过什么样的家长？
1. 放弃型：对孩子在校表现不闻不问，认为教育是老师的事。 2. 冲动型：孩子在学校出现状况时，马上找老师兴师问罪。3. 依赖型：缺少主见，教育孩子时遇到一点问题，总是找老师解决。4. 多疑型：对老师缺乏信任，在家多溺爱孩子，遇到问题总质疑老师。5. 焦虑型：孩子成绩稍有下降就无法接受，情绪易波动，抱怨孩子、抱怨老师。","见招拆招
        在教书育人的道路上，老师们经常遇到各种各样的家长，心情是百感交集……有时哭笑不得，有时无可奈何，有时如坠深渊，当然有时也幸福无比。在这里说说那些无奈吧。
        放弃型家长：有的家长把孩子送进学校，一切都成为甩手掌柜，对孩子不闻不问。遇到这样的家长，老师们需要一定的耐心，除了经常联系沟通外，最好要求家长经常参与班级各项活动，经常参与孩子的学习生活，日子久了，这样的家长就融入孩子的世界了。
        依赖型家长：对于这样的家长，要给他们一些科学的建议，教育孩子的科学合理的方法，让他们掌握一定的教育方法，把家长引领到学习的道路上，逐渐变外求为内求。
        冲动型家长：家长无论有怎样的情绪，作为老师的我们要学会以静制动。接纳允许家长的情绪和想法，慢慢地晓之以理，等家长情绪释放后，再进行交流，效果会更好。
        多疑型家长：请家长与孩子多合作，一起树立家长和孩子的自信心。为了孩子的未来和发展，诚恳地请家长们对老师、学校、孩子们多提建议。信任家长，便会获得家长的信任。
        焦虑型家长：很多家长，面对孩子的学习成绩，各种表现，只要不合心意就焦虑，不仅影响自己，更影响孩子。陪伴家长找到焦虑的原因——担心，再找到所有担心的事情，觉察一下看看是否值得担心——觉察认知，再在正确的认知中改变心态。需要的时候，可以建议家长做焦虑的专业心理辅导。"
谈谈学生发展核心素养对我们教师提出了什么新的要求吗,现在的一年级孩子，在和别人玩耍中受伤，总是和家长一起把所有责任都推给别人，而且一旦受伤，好像任何人都是他的敌人。大家怎么处理，教育的？,"推荐白云皓月和阳廷信的回答：
白云皓月：大多家长是通情达理的，也有个别这样的家长会出现这样的状况，一切错误归于他人。遇到这样的状况，一是学校组织家长进行培训、学习，做一些案例分析，提高家长思想意识和素质。二是教师要和家长建立良好的关系，使家长对教师产生敬畏心里，老师的话家长能听得进去，不可问题就比较好解决。三是教师解决问题的方法要得当，了解事情经过，掌握家长的性格，分主次单方面面谈，避免矛盾激化。

阳廷信：上过一年级的老师都知道教育的困难和管理的辛苦。现在的孩子多动症的多，自我为中心的多，父母（其他监护人）不重视管教的多。 孩子玩耍出现伤害的情况，第一是要了解伤情的轻重程度；第二要通知家长；第三是观察是否有必要送医院；第四是掌握事情发生的原因。 根据发生伤害的原因（如果监控最好，没有就要找好人证，物证），公正地处理事情，让他们明白自己孩子的过错，如有必要，可请学校领导一起帮助解决。"
学生不小心磕伤，家长到校兴师问罪，应怎样处理较合适?,在同一节课上，优等生总是迅速完成学习任务，甚至再布置的高难任务都完成了，而学困生只是完成一点点，此时该让优等生做些什么呢？,"邢艳老师解答：
学困生和问题学生都属于后进生。但是不论是哪样的孩子，他们今天的表现一定是有所积累的，也就是每一个孩子成长过程中都有我们这些为师的不知道的故事。因此，不要急于给学生贴标签，下定义；要做到一视同仁，追根溯源。如果是习惯问题就需要做好长期的，反复的斗智斗勇的心理准备。如果是学习问题，就要深入了解，细致分析找到问题的根源，下功夫为其查漏补缺，家校合作共同促进孩子的进步。如果是学生家里的问题，那就需要因势利导，尽我们自己最大的力量，努力帮助学生逐步改善。
大致总结一下工作策略：
1.保护自尊心。
所谓的学困生，他们具有强烈的自尊心，他们有些方面的表现虽然不怎么好，但他们不希望老师，同学用其它的目光来看他。用爱心融化学困生冰冻的“心理防线”，在师生间架起一道情感交流的桥梁。
2.激起感情的浪花。
教师要用耐心去观察学生的一举一动，体会他所作所为的目的。以心灵的温暖，健康的情感去医治学困生心灵的创伤，真诚地帮助他们，让他们尽可能改掉身上的各种缺点和问题，同时学习更多的知识，以免留下终身遗憾。　 
3.对症下药，因材施教
关心爱护学困生，激励学困生“想学”的愿望。多找他们谈心、编座位照顾、上课要多提问、耐心回答他们的提问、当面批改差生的作业、采取“一帮一”的活动、多发现他们的“闪光点”、多鼓励少批评等等措施，也得到了比较理想的效果。根据学困生的心理特点，激发学习兴趣，引导后进生“爱学” 要想他们由“要对我学”到“我想学”是一个十分难得可贵的进步。
总而言之，教师要用心体会，真心付出，耐心了解，因材施教给予学生帮助，关键是要让学生体会到你的良苦用心，要用个人的魅力影响并改变学生。"
如何处理学生偷窃行为？,怎样改掉学生做事拖拖拉垃的坏习惯,"摘自《学周刊》：
一、成因
（一）认识世界的好奇心		
在孩子们眼中事物都是新奇有趣的， 这就是一些学生对着一窝蚂蚁都能看上半天的原因。好奇心驱使他们想了解所有感兴趣的事情， 但同样由于对世界的陌生而担心害怕，在矛盾的心情中，他们做很多事情都要犹豫，自然就费了很多时间，家长又没有及时引导，于是拖拉的习惯形成了。

（二）追求事物的完美		
阿玉，一个聪明的小姑娘，样样都好，只有一样不如人意，就是做事慢。 别的学生一刻钟能搞定的作业，她半小时都做不完。数字写得不好看，擦；字没写端正，擦；空白处有铅笔污垢，擦。 写完作业，她的课桌上总有一小堆的橡皮屑。 这是一个典型的、追求完美而造成的拖拉。有些家长和教师对学生的要求比较高，使得学生不敢马虎，这样的结果就是学生做事慢一拍，形成了拖拉的习惯。

（三）时间观念的缺乏			
一些学生对时间还没有一定的认识，当他们投入到自己喜欢的事情中时就完全沉浸其中了，根本没把时间放在心上。 时间久了，如果没有得到正确引导， 家长教师没有进行干预，他们也会形成拖拉的习惯。

（四）能力限制和兴趣使然
有一些学生做作业拖拉，可能是没有能力完成。 他们可能是想按时完成作业，但因为某些原因不会做。 也有可能是对这些作业没兴趣，内心里就根本不想做，潜意识地拖延时间，以致很晚才能写完作业。

（五）家长的过量任务
王浩，各方面都不错的一个学生。 可最近一段时间，他的作业都要很晚才写完，他的妈妈很着急。 我找他谈了才知道，学校的作业对成绩优秀的王浩来说是“小菜一碟”，他妈妈看他有大把时间上网玩游戏，就买了很多试卷让他做，可王浩看试卷和学校的练习大同小异，不想做又不敢“违抗妈妈的旨意”就故意磨蹭，好像作业很多的样子。

二、对策			
（一） 从学生角度出发帮助他们建立时间观念			
对初识世界的小学生来说，引导他们探索世界的同时，家长教师多帮助他们树立正确的观念。教会他们合理运用时间。 比如，刷牙洗脸 20 分、早饭 20分、 看电视 30 分……要运用手段让学生知道超过时间会有什么样的后果，没有按时吃好饭只好饿着；看电视超时就要取消游戏时间等等来帮助学生树立起时间观念。 当然，这是一项需要耐心和爱心的伟大工程， 在这一过程中，我们不能因为怕麻烦、借口工作忙而忽略学生的养成教育。	
		
（二）培养学生的多种能力，激发学生的学习兴趣	
如果学生因为不会不明白而拖拉，家长和教师要找到原因，从根本上解决问题。 每个学生的能力都是不一样的。 我们要仔细观察，认真研究，对症下药。 家长可以根据学生的实际情况提出学习要求，教师可以多关注学生在课堂上的表现，根据学生的学习状况布置分类作业。 告诉学生学习做事有困难可以寻求帮助，不要不好意思。 而受到请求的成人必须热心地帮助学生，不要嘲笑、责骂学生，打击学生的求知欲， 让他们感到寻求帮助是丢脸的事情，认为自己很没用，产生羞耻感，内心就会形成宁愿不做也不去问的消极学习心理。 其实我们可以用成人的实际例子告诉学生， 当大人有不懂、不会做的事情时是怎么处理的，让他们明白不会可以学习， 激发学生学习的积极性，使他们愿意并勇于尝试、尽心专注地学习，提起学习的兴趣。 教会他们懂得：自信、谦虚、助人、求教于人……都是学习做事的良好方法。		

（三）鼓励支持，做学生成长的引路人		
和学生观看电影《天才机器狗》后，我问他们有什么感想，学生七嘴八舌说得很开心。一直站在边上的一个女生小雨慢悠悠地说： 我最喜欢狗爸爸对儿子说的话，他永远站在他的后面支持他。 一句话，说到了我的心窝里，得到了大家的大力支持。 由此可见，对学生来说，家长和教师的支持是多么重要！						给学生鼓励，他们就会有信心；给学生支持，他们就有力量。 我们要把对学生的关注放在他们做事的热情和过程上，不能只看到考试的分数、学生的拖拉而是要找到问题的所在。"
改掉学生做事拖拖拉垃的坏习惯,我班小A同学，回答问题没声音，上课总是低着头，就连做操也做不到位，全体同学朗诵时也是不张嘴，是不是缺乏自信呀，我们怎么帮助孩子呢？,和这个孩子聊聊天，慢慢走近他（她）给她创造机会，鼓励他（她）。从一句话到一段话；从点名让他回答，到主动举手回答；从课堂上，到线下几个同学聊天交流；从学习，到生活。慢慢改变它！
班级里的孩子成绩差异大该怎么办,如何培养学生自主管理能力,"摘自核心期刊《思想理论教育》：
多途径培养学生的白主管理能力
(一)分年级校内主題活动
如：我们的温馨教室、学会在集体中生活、学会合作与交流、珍惜来之不易的生命等
(二)学校“拓展日”活动
每周六上午的学校“拓展日”,从培养学生的广泛兴趣和个性需求出发,实践“自主管理、自主学习、自主活动、自主发展”的管理理念,力求体现“开放性、选择性.综合性”的课程文化内涵并以“菜单式”活动为组织形式、以学生社团为落实裁体, 通过把课程所包含的教学理念引入团队活动, 让团队活动时间得到保障,空间更为广泛,内容更为深刻,载体更加实际 。
我们按 “自主选择一自主设计一自主活动一自主评价”的课程模式,让学生积极投入到拓展日活动中来。
1.  自主选择。为学生提供菜单式的课程内容, 学生自主选择自己喜欢的课程学习 。
2.  自主设计。学生与教师一起选择和安排学习过程, 教师对学生在课程选择中碰到的问题进行分析和辅导, 不断调整选择的课程和学习目标。
3.  自主活动。营造多元、民主、开放的课堂氛围,让学生在合作中学习,在合作学习中体验成功的快乐。
4.  自主评价。通过自我评价、相互评价, 辅导员评价、成果展示与记录等多种评价手段和方法来衡量不同的学生, 共享快乐成长的过程。
(三)自主发展目标
学校制定了山中 “阳光少年” 的自主发展目标,即“十会”:会一样乐器(民乐、管乐等) ;会参加一项艺术或体育活动(中国画、舞龙舞狮、種球等);会制作一件陶艺;会读中外名著或讲一个山阳故事; 会用英语与他人交流并尝试创作英语歌曲 ; 会用电脑进行网页和音、视、动画制作;会运用所学知识解决生活中的实际问题;会开展科普类小课题研究; 会主持主题队活动等自主活动;会帮助父母做一件力所能及的家务。"
孩子爱写作业的动力培养,怎样让孩子养成良好的学习习惯？上课不听，下课疯玩，放学不写作业……什么都喜欢，就是不爱学习。坐在书桌前就犯困，吃饭一餐不落下。学习已经成为终身的行为，从小培养孩子的学习自觉性十分必要。怎样让学习像吃饭睡觉一样，成为一种习惯？,张群智老师解答： 导读：学习没有自觉性，通常是学生缺乏自我管理的意识和能力。学校是学生学习发生的主要场所，课堂45分钟尤为重要。很多老师困惑学生上课有多话、睡觉、接话、好动等不良习惯，如何让学生在课堂上集中注意力学习？离开学校回到家中，怎样让学生自觉的去完成课后任务，甚至是主动去学习其他知识，这都依赖于学习习惯的养成和自我管理意识的激发。文章一挖掘教育戏剧和心理故事的元素，给出了活动设计的方案，通过心理引导让学生真正觉察到自我管理的重要性。文章二从孩子寻求快乐的天性出发，借助孩子玩的天性，达成习惯养成和有效自我管理的目的。  （一）课堂学习习惯养成  学生上课无法集中注意力的问题大体表现在：学生们上课管不住自己的嘴巴，和旁边的同学说话或者接老师的话茬；学生上课困倦，听不进去，睡觉；学生上课不安静地坐着，好动等问题。  这些问题的都有一个共同的本质：学生缺乏自我管理，觉察不到自己的问题所在。  注意力是一个大门，觉察是这个大门的锁钥。当学生觉察到自己离开了“注意”的轨道，及时唤回自己，问题就获得解决。  在儿童的成长中，觉察是非常重要的课题。觉察不是通过“我告诉你”这样的方式来实现的，而是通过“你感受一下自己的内心景象”，“你注视一下自己的内心世界”，“你亲自来改变一下内心的景象”。通过这样的教育戏剧和心理故事的参与，才能起到事半功倍的作用。  第一，教育戏剧元素的作用 教育戏剧能把内心的景象用肢体表达的形式外化，能促使学生觉察自己的存在状态，能帮助学生在创造性表达中建立积极的心理意像，同时转化自己的情绪。 这种戏剧化方式的应用，促使儿童的自我觉察力获得提升。在遭遇问题情境中，儿童如果能对觉察和转化形成自动化的技能，它可以提升学生的注意力品质，对于其成长具有不可忽视的作用。  第二，心理故事的作用 心理故事能帮助我们直视内心世界的变化，把平常生活里体验不到和看不到的存在外化出来，并能引导我们运用心理技术去转化我们的问题，引导学生改变自己的生活。  活动案例： 下面我就综合运用上面2个元素来尝试设计活动。 游戏：猜一猜，上课时候，我在哪里？ 第一步：两个人背靠背，闭上眼睛，在各自大脑里构思一个上课时老师讲课，学生在“开小差”溜号的情境。  第二步：用肢体动作表达情境并“定格”（停止片刻）。在用肢体表达的时候，整个表达过程中，你可以用1个词语来说明自己的行为。请对方猜测自己在做什么。此时，教师可以引导：“在上课中，有的学生经常会离开轨道”。  第三步：讲述心理故事情境 罗斯是一个学习好，认真听讲的学生，大川的座位在他的后面。罗斯刚才站起来回答了老师的问题。大川说：“你的发言就像是海马放屁！哈哈哈！”大川尽管压低声音，同学罗斯还是能听得很清晰。 罗斯感觉到椅子被大川的脚丫子踹了一下，罗斯的身体微微摇晃了。罗斯转过身去，拍着桌子。他突然想起神语老龟说过的一句话：“觉察自己！觉察自己，要离开听课的轨道啦！你要运用你的想象来管理你的注意力，不要被别人带走”。 罗斯用了3秒钟的时间，闭上眼睛，把从后面座位上传来的衣服的难闻气息想成一片海岛，海风吹来丁点的咸腥味。罗斯感觉自己躺在被世界遗忘的小岛上，阳光照着身体，罗斯的脚丫子被调皮的海浪舔了一下，就缩回头去……当老师讲下一个问题的时候，罗斯回了一下头，连罗斯的同桌吉瑞也不知道他刚才脑海里大约经历了什么。 此时，教师可以引导：“罗斯的行为本来可能让自己离开了原有的学习奏，然而并没有发生。是觉察帮助自己转化了这一切。”  第四步：“觉察，觉察，请开门” 教师再次引导：“我们的课堂上有各种各样的大川，每个人都有注意力的大门，我们还有觉察的锁钥，我们用情境扮演出来。” 请两个同学站在凳子上，用身体的姿态（可以双手搭在一起），做出一个“注意力大门”。 请扮演“溜号”的大川们依次慢动作，戏剧化“溜号“的过程，慢慢地走到那个高高的大门前。 请数个“精灵者”（上课认真听讲的学生）在门前提示走进的人，唤回其注意力。同时可以进行对话：“你是在接话茬吗？”“是的，我没有管住走自己的嘴巴。”一个精灵说：“你可以想象一个叮当声音，促使自己的嘴巴关上，继续听课。”第二个精灵也有办法给与他…… 等到“溜号者”收获到了满意的方法，他就通过了那个肢体搭建的象征大门。  第五步：老师启动音乐，进行集中注意力冥想。  第六步：口令创作。在日常生活中，结合自己情况，创作提高上课注意力的心理口令。  以上给大家呈现的是一个新的方式和方法的探索，它充满着体验性和心理引导味道。   （二）课后学习习惯养成 孩子的天性是玩，是游戏，是享受，所以不爱学习是符合孩子的天性，作为老师和家长一定要悦纳这个现象。悦纳会让你持有正向和积极的态度；不悦纳，你的眼神都会彰显批判和否定，你似乎在说：“你这个坏小孩儿，我拿你真没有办法！”这样的表情言语首先就给解决问题制造了障碍。如果上升到讲述未来人生的恐怖，如“你不学习，长大就是个被社会抛弃的人！”，那就使得“学习”这个事情变得使孩子更加逃避了。  解决问题的前提条件是不给问题本身制造更多的问题。如何解决问题呢？  1.建立大人和孩子之间的“协约” 把孩子喜欢的对象做一个排序，帮助孩子将作业和课后学习制定成一个一个的课后任务。选择出可以和孩子进行协约的事项，促进孩子完成课后任务。 例如，孩子喜欢看动画片，可以把“看动画片”和“完成任务”之间建立起关联来。这个关联，不是一步到位的绝对关联。可以随着孩子完成任务的数量和质量情况递增动画片的时间（根据孩子的具体情况斟酌制定）。这种行为改变技术叫“区别增强”，即个体在某一定时间内，某个行为次数减少时 ，才能获得自己所想得到的事物（增强物），直到不良行为不出现为止。用这个办法的时候，一定要遵守约定，而且不可操之过急。  2.让“课后任务”和“快乐”成为邻居 在家里墙壁布置一块好看的黑板，周围可以进行装饰。把孩子的任务每天写在黑板上，旁边画上可爱的卡通画，使得任务提示和孩子的快乐在一起。 你还可以和孩子一起画魔法小卡片，促使孩子对课后任务有好的感觉，而不是讨厌和躲避。这种方法叫做“快乐线索”或“埋下快乐引导线”，也就是孩子不由自主跟着这个感觉思路亲近了任务。  3.体验——踩着时间的节奏去做事 引导孩子感受时间的脚步，学习抓紧时间完成课后作业，学习更多的知识。 可以和孩子一起倾听时间的声音，还可以用肢体表达时间，几分钟和几秒钟的姿态。可以用情景游戏，和孩子比赛一分钟能写多少个字，说多少言语，看几段课文……这个过程需要我们家长投入到与孩子同样的感觉中，例如感受到玩的快乐，感受到时间的脚步，感受到一分钟抓紧做事情的趣味……  4.用“韧性小任务”激发孩子战胜自我 积极心理学强调“坚持”和“勇敢”的心理品质，我们和孩子讲“芦苇”“小草”的韧性，带孩子做“韧性”的体验，启发孩子：生命是在战胜自己的小困难中提高自己的韧性，我们每个孩子都可以选择一个小困难来战胜，就好像“翻越障碍”一样。例如，我们帮助不爱写作业的小孩子把“写作业”变作自己的韧性挑战目的物。  激发孩子去提高韧性，这样的体验任务，不仅很有意义，还很有趣。孩子们可以在自己规划的韧性小任务中唤醒“潜能”，因为他想知道自己是否能完成“挑战韧性”的任务。
怎样让学习成为孩子的一种习惯,如何转化后进生？,"摘自邢艳老师解答：所谓的后进生有两种情况，一类是学困生，一类是问题学生。但是不论是那样的孩子，他们今天的表现一定是有所积累的，也就是每一个孩子成长过程中都有我们这些为师的不知道的故事。因此，不要急于给学生贴标签，下定义；要做到一视同仁，追根溯源。如果是习惯问题就需要做好长期的，反复的斗智斗勇的心理准备。如果是学习问题，就要深入了解，细致分析找到问题的根源，下功夫为其查漏补缺，家校合作共同促进孩子的进步。如果是学生家里的问题，那就需要因势利导，尽我们自己最大的力量，努力帮助学生逐步改善。
大致总结一下工作策略：
1.保护后进生的自尊心。
所谓的后进生，他们具有强烈的自尊心，他们有些方面的表现虽然不怎么好，但他们不希望老师，同学用其它的目光来看他。用爱心融化后进生冰冻的“心理防线”，在师生间架起一道情感交流的桥梁。
2.激起后进生感情的浪花。
教师要用耐心去观察学生的一举一动，体会他所作所为的目的。以心灵的温暖，健康的情感去医治后进生心灵的创伤，真诚地帮助他们，让他们尽可能改掉身上的各种缺点和问题，同时学习更多的知识，以免留下终身遗憾。　 
3.对症下药，因材施教
关心爱护后进生，激励后进生“想学”的愿望。多找后进生谈心、编座位照顾后进生、上课要多提问后进生、耐心回答后进生的提问、当面批改差生的作业、采取“一帮一”的活动、多发现后进生的“闪光点”、多鼓励少批评等等措施，也得到了比较理想的效果。根据后进生的心理特点，激发学习兴趣，引导后进生“爱学” 要想后进生由“要对我学”到“我想学”是一个十分难得可贵的进步。

总而言之，教师要用心体会，真心付出，耐心了解，因材施教给予学生帮助，关键是要让学生体会到你的良苦用心，要用个人的魅力影响并改变学生。"
